MEAN_RR,pNN50,MEAN_REL_RR,LF,HF,sampen,y
1036.868622,2.733333333,6.02E-05,2032.042856,3.536832057,2.126270721,1
921.3017299,0.466666667,-0.000129667,689.5049967,7.842272157,2.092709516,0
769.2642852,0.333333333,-1.36E-05,615.9737836,19.0152681,1.830038558,0
752.8166139,0.4,-0.000230401,947.2784975,20.41023488,2.182063242,0
1090.855588,2.666666667,-0.000377355,1028.575568,40.83710781,1.945282372,0
714.5006178,1.333333333,4.52E-05,491.464897,53.96117557,1.162923484,0
939.0285627,1.266666667,-8.80E-06,1101.730673,11.67291438,1.825286588,1
776.7709548,1.2,0.000669838,607.0306145,39.8215994,0.483252855,0
841.2140831,0,8.85E-05,915.2690995,10.07488809,2.204065804,1
687.2647571,0.266666667,-7.12E-05,314.0120851,20.90104316,0.828959007,0
909.2910004,0.733333333,-4.39E-06,1068.310693,14.60631131,2.080660875,0
780.5866202,0,4.91E-05,906.3333247,14.47495785,2.15609928,0
829.6977322,2.533333333,0.000157117,1031.791193,95.48802875,1.985985628,1
806.6940027,0.066666667,-4.25E-05,622.1234153,60.28110486,2.145666875,1
1058.997132,2.6,-6.55E-05,715.3641397,6.523349295,2.131406855,1
934.2129189,0,-5.76E-05,580.3002524,7.696725382,2.172622436,0
806.3361033,0,-0.000114546,1199.976314,13.53605004,2.203058775,1
976.4503182,1.8,0.000124706,1697.27433,10.35673755,2.173638354,1
1141.731473,3,-8.88E-05,1874.905431,1.529350452,2.026106304,1
630.2596431,2.333333333,-8.53E-05,1426.655425,168.7117269,1.943106877,0
858.8745573,0.733333333,-3.84E-05,722.7533996,44.7232161,2.063314337,0
810.7149357,2.066666667,0.000678455,1355.878196,75.03500174,1.262810609,0
1003.533315,2.266666667,8.69E-06,1810.963117,9.063603967,2.168615726,1
1208.834257,0.533333333,-0.000154247,483.3054017,2.310998391,1.965103169,1
746.6133926,2.466666667,0.000186371,2660.771894,146.4791028,2.225755836,1
972.9021178,1.6,0.000294727,746.5515556,39.04168412,2.017086858,1
919.8633143,0.8,1.46E-05,1357.467125,16.76874607,2.162782545,1
791.3062151,0.2,-5.51E-06,375.8839558,23.74530945,2.183128268,1
896.3084789,0,-7.25E-05,519.3840972,8.256005178,2.116756241,0
936.7955491,0.733333333,-5.65E-05,1089.693299,5.637690755,2.138032209,0
791.8815089,0.4,-0.000214639,785.3980389,57.19239132,2.203815966,0
1101.606114,0,1.13E-05,460.6363713,0.075797373,2.103599363,1
1001.017555,2.133333333,-0.000204213,1149.8518,7.536703598,2.126942077,1
938.0672323,0,-4.70E-05,688.8769238,2.02974356,2.178654904,1
822.9861201,1.933333333,0.000312113,777.4335369,80.78029594,1.789595035,1
1204.441953,1.6,-1.32E-05,534.2216979,2.898744958,2.120144946,1
949.7311482,0.6,-0.000180423,1248.004856,14.74141141,2.122266876,1
888.4341154,0.333333333,-7.05E-06,651.7412549,13.05340095,2.15256377,1
842.4523459,1.133333333,5.11E-05,732.5086668,32.08500701,1.679002757,1
564.5494554,1.4,0.00041111,955.0966491,269.2047691,1.653350067,1
783.9492467,0.6,-5.37E-05,1640.463681,23.54669121,2.1050876,1
941.1570299,2.466666667,-5.29E-05,1107.107535,26.86055034,2.0457956,1
716.4693973,1.533333333,1.90E-05,2069.749944,100.6131679,2.194639529,1
703.0769948,0.8,-2.20E-06,2052.18792,110.8966095,2.123366708,0
935.4204565,0,0.000192607,400.6676814,4.739300667,2.061404611,1
727.410614,1.6,-6.76E-05,2499.491441,139.2373259,2.205897166,1
733.7885622,1.666666667,-0.000310254,1275.675793,69.90540876,1.890833361,0
696.0570475,2.466666667,-4.87E-05,871.8086321,232.3910896,2.053482978,0
857.3942269,0.666666667,0.000153369,1016.187417,33.26176202,2.010948209,0
1125.260925,0.8,-5.20E-05,327.5190296,2.79619803,2.142304379,1
1084.642811,1.533333333,0.000152124,1965.418368,1.574800149,2.182733682,0
781.9451995,0,-7.05E-05,502.196386,53.59265937,2.219940959,0
764.0867187,0.2,7.65E-05,734.2044843,20.84317981,2.121969831,1
901.7619935,0,6.10E-05,660.005035,2.302144223,2.20253552,0
804.6032631,0,-9.83E-05,589.4046037,48.902176,2.134973527,1
844.6537788,0.133333333,2.36E-05,953.9342919,8.651046204,2.202269972,1
672.2690781,0.4,0.00025763,1606.726015,114.2880947,2.13109959,0
834.1377833,0.2,4.97E-05,520.0994456,25.48262977,2.170679437,1
790.1502628,0,-8.14E-05,366.3071595,25.94876356,2.114108034,1
757.0842046,0.2,4.86E-06,537.136753,27.25203238,2.109969067,1
727.4829565,0,-6.00E-05,338.4822833,43.7754755,2.138787018,0
905.2408112,0.333333333,0.000156746,780.825222,18.61172226,2.204605989,1
858.812423,0.8,5.29E-06,1056.712885,34.21822767,2.069269746,0
803.4429521,0.533333333,0.000114155,1323.702802,58.2018027,2.173865123,0
939.0497262,0.066666667,0.000188963,755.7426225,7.523358727,2.052609737,0
1073.114972,2.8,0.000155699,843.9377255,22.47012956,2.166168163,1
916.7892363,1.4,-0.000174389,1068.887267,16.95601739,2.096791995,0
958.3180806,1.066666667,-0.000182599,1279.649183,5.217794043,2.194024899,0
982.913477,2,-2.78E-05,830.6421654,39.40914443,1.937701107,1
666.4376967,1,-5.92E-05,1682.035219,123.2638929,2.004833806,0
1065.888786,1.133333333,-0.000295094,1686.838792,1.521202407,2.105182513,1
1195.380627,2.266666667,0.000156795,448.8711874,0.932074801,2.156929366,1
774.1387791,0,-8.96E-05,722.9674177,16.42805196,2.191108562,0
770.620745,0.2,-5.06E-05,617.4826638,31.38647811,2.145841761,0
857.883372,0.533333333,-0.000206421,766.7188922,25.63986192,2.184297157,1
898.6994317,0.2,-1.95E-05,1328.578073,14.40997409,2.138009574,1
992.0057995,1.533333333,-0.000102469,1730.546299,10.31635338,2.084680055,1
925.6718151,1.866666667,6.96E-05,900.4959923,66.53327767,1.753663214,1
704.918845,0.8,-7.68E-05,1838.361772,87.00412988,2.192382417,1
1203.572568,2.266666667,0.00021043,480.0629703,1.152799625,2.157952549,1
987.5844459,2.2,-0.000103529,814.7378341,43.94701749,1.879378952,1
834.2071892,1.266666667,0.000107022,1630.356984,39.14272598,2.132569319,1
800.6333853,1.266666667,5.58E-06,1241.422094,43.14503882,2.074573711,0
648.0989654,0,-5.25E-05,324.7202177,39.96242896,1.517209274,0
1154.330543,2.6,-0.000353992,451.4234081,1.074374377,1.979062057,1
683.4084353,1.066666667,2.71E-05,856.5712205,136.5448877,2.104000385,0
1025.182201,0.466666667,-0.000168987,749.2205533,4.083320213,2.179692705,1
762.2055579,2.066666667,6.88E-05,2804.310688,108.6162604,2.22284417,1
873.2705831,0.4,3.14E-05,900.4107075,27.69293221,2.020260911,0
925.5306765,1.133333333,-7.71E-05,596.0280911,27.79761958,1.474181857,0
1106.409946,0,0.000112454,491.2828417,0.070004306,2.112628389,1
995.0223946,2.266666667,0.000681343,818.4772324,70.65671054,1.891888714,0
817.0274551,0,2.11E-05,298.5948825,9.870816746,1.725379749,0
802.3154982,1.066666667,0.000390872,654.8747589,58.6290871,1.66591532,1
1164.088867,3.066666667,0.000101744,581.9288809,35.09258164,1.988081174,1
733.0550691,0.066666667,-9.04E-05,532.8613233,55.12836847,2.177162987,0
819.0283581,0.066666667,-1.45E-05,620.7853694,57.84953917,2.117044352,1
835.5840394,0.4,2.44E-05,505.4011396,40.4582188,2.064175956,1
808.1767018,0.733333333,0.000196512,1526.157899,55.37110693,2.194927019,0
702.2504666,0.266666667,-9.51E-05,552.2544253,51.55100448,2.059589209,0
766.5666563,0,-2.88E-05,426.0126961,15.89458242,2.165252839,1
920.5875814,0.133333333,2.90E-05,502.2043252,9.734474794,2.158268178,0
902.9860558,0.066666667,4.18E-05,375.5185541,9.670821193,2.165477714,1
758.5771087,5.066666667,0.000101556,3074.829646,140.8151414,2.201104007,1
887.2362555,2.066666667,-3.79E-05,1195.275244,33.33576609,2.109448316,1
832.4939377,0,-5.76E-05,498.015589,23.48811249,2.120063423,0
798.8321988,0.6,-0.000115046,970.5794465,24.71912578,2.196021832,1
975.9011554,1.066666667,4.72E-05,1564.759172,7.598388376,2.117258642,1
815.4343891,1.333333333,-5.75E-05,1278.180062,43.96185517,2.18372044,0
973.603877,1.866666667,-0.000164794,934.459657,23.3012064,1.871267741,1
832.1806329,0.266666667,-6.58E-05,1525.306852,31.24904639,2.214094564,1
754.156341,0,7.85E-05,419.9110901,28.1682361,2.138794568,1
931.2995541,1.133333333,9.23E-05,937.2683765,14.85431084,2.057797987,1
795.0468387,0,-1.45E-05,196.6039521,20.00093713,2.181984396,0
971.2700781,0.933333333,-3.92E-06,842.2435927,5.188349274,2.173161526,1
1128.112794,0.4,-2.96E-05,898.6753981,0.304362915,2.179393834,1
946.7515716,0.4,-0.000611639,161.2174828,10.68388042,0.834705621,0
807.9933995,0,-3.41E-05,1278.101181,51.55461799,2.201763214,0
808.9311835,0,1.99E-05,1340.996844,56.4971295,2.202744789,0
753.2024102,2.133333333,0.000156961,1453.596057,63.55444904,2.166928986,0
725.6032882,2.533333333,8.36E-05,2408.171579,143.7279225,2.175751643,0
849.6996955,1.2,-0.000140793,1959.366253,38.44091414,2.170328696,1
741.9285918,0.2,6.92E-05,965.9587842,54.74508798,1.913914289,1
853.562862,0.133333333,-0.000120839,647.7282255,23.44372682,2.157998733,0
994.2511558,1.4,0.000223989,988.5143872,8.771318142,1.968823092,0
933.0227263,0.133333333,-4.94E-05,543.5603482,6.271734918,2.19192842,0
766.8710113,0,-0.000145281,731.7503829,18.91481634,2.118190229,1
956.8311247,0,-5.19E-05,403.3449041,3.143004978,2.144944845,1
926.0945849,0.133333333,8.18E-05,534.3111641,8.247743508,2.156875543,0
766.6498837,0,0.000119667,426.5475962,14.50067247,2.166463107,1
1064.108553,1.933333333,-0.000109284,632.1971904,5.858138248,2.179338788,0
974.796136,0.2,-7.28E-05,647.2882678,2.661859558,2.132764445,0
773.9850475,2.666666667,0.000230518,1754.504397,110.2010072,1.954421249,1
955.4690679,1.4,0.000126277,1160.979286,15.03167738,1.770281311,0
927.8135311,0,-6.09E-06,421.964558,4.440182947,2.186361843,0
810.1679139,0.066666667,5.61E-05,598.7981605,56.98288782,2.161437679,1
826.4799801,1.8,-0.000338921,994.3696342,97.98637041,2.070827647,1
1187.646418,2.6,-0.000156682,442.6863384,1.043229324,2.047772233,1
1070.812752,3.2,0.000107599,2014.149748,2.611938508,2.184305059,1
1025.213402,0.733333333,0.000168457,1622.174404,2.42343086,2.055030349,1
692.0909738,0,-7.67E-05,579.5101759,28.25347114,2.064982207,0
1134.211342,3.133333333,0.000138113,1804.907544,1.594481948,2.052304975,1
751.0118884,0,-1.89E-05,403.2197843,22.53569001,2.135884127,1
1004.572235,1.733333333,-7.09E-06,1750.239915,7.113858066,2.205913316,0
1256.324672,1.6,-0.000273485,347.3783549,2.321562573,2.202768938,1
1035.227296,2.466666667,3.52E-05,1866.860979,3.218704925,2.174475309,1
776.286008,0,-1.38E-05,729.0181568,20.06878326,2.210624159,1
747.6971135,0,4.96E-05,606.7550732,19.05582112,2.183349304,0
1156.680711,1,0.000239501,386.358691,7.794902265,1.877423462,0
1000.789016,1.4,8.02E-05,1045.589142,9.609608453,2.00484041,0
786.2561335,0.4,9.81E-05,856.0832221,25.53104769,2.16265107,0
1132.637439,1.2,-9.92E-05,1095.798512,1.768269583,1.995924812,1
895.5495058,0,3.20E-05,295.0276186,10.48558582,2.190201929,1
775.1658875,0,3.67E-05,706.6404467,15.29522373,2.187740673,0
937.1215803,0.4,-0.000157995,503.9273003,2.624568008,2.116992633,0
579.0726734,0.133333333,-2.72E-05,687.585424,40.84699696,2.004048205,1
699.6546232,0.133333333,8.61E-06,599.1322681,38.63836873,2.100120871,0
890.7733493,0,2.09E-05,578.3756875,15.35409673,2.017153717,0
774.553066,0.6,4.13E-05,760.5133845,28.90004451,2.046490764,1
724.449274,0,-6.80E-05,242.7403356,36.92351429,2.13441704,0
674.8899497,0.933333333,2.99E-06,1630.086679,116.2617557,2.068614883,0
1257.978649,1.266666667,-3.39E-05,279.8399272,2.835318872,2.072946337,0
951.7993546,0.2,2.87E-05,581.3338144,2.628934893,2.181196281,0
948.6777369,2.466666667,9.81E-05,1149.76937,39.2454993,2.084730129,1
811.2489733,0.4,0.000192382,1457.078362,51.35862467,2.173732184,0
991.1233787,2.266666667,-0.000314672,1111.462887,7.766000709,2.150185684,1
1106.582009,2.666666667,-0.000417939,983.4049218,32.33751637,1.918332189,0
891.9584537,0.533333333,-0.000129906,1067.621626,13.42846939,2.158175788,0
986.8931414,1.666666667,0.000271287,722.0481665,44.62140762,1.848586109,1
783.5238425,0,-5.56E-05,431.4378625,42.13325225,2.179496069,1
1186.961496,1.2,0.000316803,649.7112204,0.485442132,2.067292383,1
1172.610631,0.666666667,-0.000115224,465.0561258,4.420884606,1.962858841,1
834.8329339,0.266666667,2.39E-05,571.7758191,31.5883568,2.178709912,1
902.6252268,2.4,9.70E-05,865.3731506,15.93785127,1.924109058,0
1017.318236,1.466666667,-0.000189898,599.1877823,49.92280447,1.97400311,1
696.782519,1.333333333,0.000261946,849.4717912,118.0205106,2.012897029,1
1028.886257,0.666666667,0.000168849,789.2532104,2.98381392,2.206801982,1
958.968891,0.2,0.000108965,489.6096368,2.814905279,2.179842174,1
735.3723383,0.933333333,0.000251628,682.8362622,70.25969191,1.717827249,0
801.3218237,0.4,-0.000224361,634.4534233,16.6779432,2.170180642,1
840.7080069,0.266666667,9.08E-05,464.9981266,36.15906876,2.002228512,1
637.2805958,0.533333333,2.72E-06,960.8374206,66.39535154,2.057345462,1
855.4024211,0,5.55E-05,676.6953139,11.12497304,2.117140407,1
685.4716767,0.266666667,0.000409918,244.8918592,16.32148488,0.71663456,0
789.8011049,0,-1.69E-05,625.2940188,23.88295253,2.172200742,1
893.034613,0.733333333,2.69E-05,825.4783966,24.13951981,2.165438938,1
810.4243084,0.4,-8.99E-05,1434.264491,48.45552108,2.172489661,0
751.7097039,0,1.99E-05,483.2600001,18.50839316,2.177806594,0
922.4089545,0.2,-0.000140331,527.2102868,7.032694225,2.140842983,1
733.6643389,0.6,-0.000104485,625.0091667,94.18221388,1.647465653,0
889.4512065,0.133333333,-0.000352131,857.9205553,16.06053929,2.184977004,0
795.1300673,0.266666667,5.59E-05,860.9638529,15.42399232,2.177406253,0
654.3723312,1.266666667,0.000333812,1002.048101,69.41228702,2.135169123,0
826.9551047,0.333333333,-4.27E-05,1624.549209,36.61499292,2.217912079,1
891.5989089,0,-1.67E-05,606.3038659,15.54379654,2.130942247,1
724.5315831,2.733333333,0.000666914,1364.85149,144.4096556,1.428284483,0
775.1862643,0.2,4.67E-06,475.5499303,31.86880084,2.123344402,0
914.1532162,1.533333333,5.59E-05,1610.825581,30.89500305,2.163773027,1
841.6416386,0,0.000221827,675.6432807,44.74093963,2.175054547,1
661.5250884,0.266666667,0.000469051,245.5903623,18.00776982,0.655528818,0
625.6247056,1.8,0.000454688,868.2184879,274.4472852,2.140926217,0
790.1176366,3.066666667,-3.28E-05,1723.618888,77.44759854,2.122326295,0
795.8153992,0,4.75E-05,1232.880723,13.70433403,2.078269891,1
754.8827633,0,-9.85E-05,467.7817558,20.3893993,2.155630739,0
870.0433453,0.2,4.21E-05,1087.718436,15.22728625,2.177068836,0
1022.371271,1,0.000187101,842.7371569,2.617551173,2.212597643,1
826.7324043,0.4,-4.09E-06,890.1597156,25.50509527,2.171412495,0
891.2942305,0.133333333,-9.95E-05,1010.615279,14.82245695,2.190249626,0
823.326533,1.466666667,-3.94E-05,1679.645726,42.41284597,2.111290498,1
782.7433752,0.2,-3.26E-05,1243.429442,26.09121125,2.147638009,0
602.6779706,0.2,-0.000258329,850.4122374,49.86514079,1.824381906,1
812.3832975,0.866666667,-1.27E-05,795.8440284,40.89358303,2.07507661,1
722.213187,0,2.18E-05,638.8147571,67.56593942,2.099264022,0
745.2547957,0.133333333,8.70E-05,457.0276458,30.74867366,1.841639487,1
811.9977014,0,-1.79E-05,462.0391173,26.50415547,2.059959005,0
884.7998796,0,0.000122413,796.6925061,15.9502771,2.156229896,0
781.5393144,0.6,-1.95E-05,1024.203253,24.02103037,2.162859891,0
756.7440127,0.133333333,0.000295993,433.5250558,22.97450302,1.897638984,1
775.3856919,0.266666667,4.57E-05,720.6145306,38.25964252,1.875222295,0
971.5653487,1.066666667,9.78E-05,1372.359424,8.994334298,2.112790234,1
839.6395668,0.933333333,2.07E-05,1255.124879,39.45364724,2.134567411,1
832.0804306,3.133333333,-5.51E-05,1919.660286,99.41608612,2.124214701,1
1000.089924,1.8,9.94E-05,648.8744967,33.45089137,1.796483083,1
935.2146777,0,9.30E-05,421.2278369,3.679902661,2.195166656,0
948.637095,0,2.52E-05,500.6149447,2.901533291,2.205202951,1
821.9160575,2.133333333,-0.000102886,816.2939799,88.07468477,1.903697048,1
695.4022919,0.8,5.42E-05,1837.485201,121.06175,2.185143084,0
813.9388239,0,-6.54E-05,288.9913951,13.75132316,1.747578533,0
851.0265954,0.2,-0.00024365,697.7699565,42.78876848,2.052159553,0
779.1326005,0,5.77E-06,477.3223297,43.14686583,1.53964305,0
729.0048134,2.333333333,6.40E-05,2571.603153,137.2189962,2.190321176,0
713.863316,0.266666667,-9.50E-05,647.0933909,51.13289173,2.112032733,0
774.9460543,0.6,1.77E-06,749.0027763,48.37999376,1.714852787,0
900.3561313,0,0.000105197,657.3475678,15.66885709,2.030196151,0
752.5037259,3.533333333,-0.000320234,2069.42233,127.1642971,2.088191295,1
1051.616123,2.466666667,0.000224367,723.6837397,28.62244092,2.141516626,0
738.1565119,0.6,7.11E-05,626.00338,80.14479934,1.729553553,0
976.1052454,1,-1.11E-05,1558.409985,8.146616526,2.123128804,1
1016.479052,1.333333333,0.000300798,1563.122868,4.266509873,2.187154042,1
989.6306022,3.533333333,-0.000459336,1155.032153,79.64646281,2.109624314,0
921.3717484,3.066666667,-4.65E-05,1435.134502,21.81408474,2.046862634,1
767.5325535,3.4,-0.00010992,2911.015117,123.7043263,2.219138732,1
903.2253916,0.133333333,-7.14E-05,493.3662652,7.297930332,1.972684803,0
759.4854083,0,2.02E-05,622.1942093,97.09618685,2.154947525,1
1128.2104,0.8,-0.000127135,329.8426921,2.663352106,2.153375601,1
802.8546783,0.6,-5.01E-05,957.991231,35.85252162,2.174436183,0
704.3548848,0.8,-0.000179565,1968.851054,111.7941219,2.118685951,0
863.421089,1.2,-0.000128585,949.0245279,32.40506284,1.82662857,1
1154.833965,1.733333333,3.10E-05,611.5628571,2.070293849,1.927007,1
773.3194245,0.066666667,0.00024541,741.2550928,17.91389312,2.191801019,1
811.5462993,0.466666667,8.37E-05,1694.332176,53.83693291,2.218901462,0
881.3551532,0.2,3.13E-05,767.0550697,17.2264028,2.204130288,1
1019.983365,2.4,-5.67E-05,1976.321169,3.996415551,2.213565505,0
792.4774548,0,-0.000157818,210.1885701,19.78758621,2.150040582,0
896.2561241,0,1.75E-05,460.9012762,9.540917583,2.150873294,1
790.6211021,0.2,-6.58E-05,1202.238551,21.85582094,2.146800373,0
657.210361,1.2,-0.000241755,855.3395525,130.8580279,1.89939074,0
1071.565484,0.666666667,0.000170206,1122.659966,1.090692369,2.202060803,1
733.0461047,0.933333333,1.25E-05,2528.512461,82.92650075,2.208355004,1
726.4482496,0,-0.000180659,490.1309017,47.84079774,2.196109789,0
919.512159,0.8,-5.36E-05,1246.539687,16.7003596,2.156652594,1
918.5079598,0.333333333,0.000222531,864.8499546,8.465469199,2.173005238,1
810.8157582,0.733333333,0.00036912,815.0879013,21.64887702,1.351874672,0
909.9762982,0,5.38E-05,599.4423472,2.858741115,2.113968073,0
777.574944,0.066666667,2.77E-05,544.7536963,88.95269114,2.06610503,1
958.565667,1.4,0.000114655,1095.667607,15.2405167,1.807368314,0
963.8077106,1.266666667,-7.18E-05,1109.44175,10.80024816,1.939196689,1
823.4745744,0.133333333,-7.44E-05,969.7889801,16.6105664,2.196797717,1
759.5891222,0,4.57E-05,257.3672359,22.62051879,2.036795355,0
636.4442752,2.4,0.00031143,1575.753323,157.6788423,2.025465614,0
573.9716651,2.466666667,0.000349124,901.8580344,235.138795,1.673401993,1
739.8602173,0,-4.90E-05,401.5364834,47.42777652,2.18229193,0
825.9942976,0.466666667,-9.77E-05,1637.027151,29.42683213,2.189089644,0
714.877311,1.933333333,6.80E-05,747.5030752,135.922257,1.320795661,0
757.2368548,0,-4.64E-05,256.4702828,32.01027728,2.135312083,1
726.0603759,0.333333333,-6.71E-05,464.1917181,21.92169946,1.611387777,0
805.9592144,0,0.000109024,279.5954639,24.82440073,1.810778414,0
943.8437857,0,-7.61E-05,585.5716833,6.327893251,2.175869179,0
860.3312279,0.466666667,5.46E-05,725.6903133,25.06789893,2.169736611,0
808.5909362,0.866666667,6.50E-05,807.2035078,49.84191679,2.113180239,1
750.7876676,2.133333333,3.90E-05,1396.107219,64.68230614,2.177830149,0
996.1103093,2.266666667,-4.38E-05,1205.898158,8.231502906,2.122601156,1
994.6159183,2.866666667,-2.32E-05,1313.822197,29.75164186,2.078945334,0
704.5134322,0.8,-8.82E-05,1988.938101,121.3000075,2.126725702,0
803.1706033,0,-0.00014731,677.279071,19.7632622,2.112370964,1
1165.315822,2.733333333,-0.000527477,433.6973055,0.846939838,1.989153351,1
860.8654995,2.533333333,-8.60E-06,1487.804553,67.70329598,2.067805699,1
842.2151942,0.066666667,-4.31E-05,639.1684976,27.63664958,2.193267108,1
707.3507192,0,-3.10E-05,273.5340042,45.30138597,2.122333723,0
919.4172047,1.4,-7.88E-05,2173.220278,27.01911408,2.197982703,1
777.6169938,0,-4.47E-05,432.7590054,30.39361157,2.079621233,0
854.9238002,0.333333333,2.32E-05,723.2607049,26.17049997,2.183507217,1
768.4070598,1.333333333,8.20E-05,1401.241178,26.74080317,2.110519451,0
1052.511092,2.733333333,0.000174423,964.7359633,8.1442251,2.111444779,1
754.4924412,0.066666667,-0.000195619,628.0936037,18.54752701,2.164865242,0
717.1273032,0.066666667,-1.01E-05,555.23534,93.25879115,2.186528153,0
777.7377159,0.666666667,-0.000352703,821.10754,54.78798128,1.649167183,0
795.0648594,2.333333333,-0.000508214,1262.652037,53.52385587,2.05488453,1
829.3287489,0,-3.08E-05,319.8215039,21.00683766,2.205372424,1
615.8675107,0.2,5.62E-05,428.5210623,36.44863406,1.631021177,0
1043.065475,3.266666667,1.12E-05,2325.59275,3.367021688,2.212215637,0
957.5540439,0.2,0.000156875,492.6131027,2.346743677,2.176182676,1
878.5876604,0.133333333,-6.46E-05,648.6330038,14.14222797,2.048330805,0
938.0328135,0,1.49E-05,589.1011279,7.338304812,2.155262206,0
726.5088461,1.6,-5.40E-05,2516.650768,134.7863791,2.205622651,1
704.7817853,0.733333333,3.64E-05,1822.737296,115.8382287,2.094232174,0
950.8607569,1.266666667,-0.000105039,1058.223688,9.087826955,1.866856898,1
1167.484223,1.533333333,0.000838823,389.5461163,34.84605759,2.04911057,1
748.189092,3.533333333,-6.59E-05,2799.719301,132.2999418,2.215194276,1
931.0005923,1,-2.98E-05,1404.102527,25.30617081,2.159462309,0
922.2868896,2.6,-9.80E-05,863.3244076,48.67188688,1.930097209,0
793.1897507,0,2.36E-05,636.7551064,41.25673776,2.208322625,0
853.7972288,0,6.61E-05,655.9685681,49.55293562,2.191482588,1
828.9865086,1.533333333,0.00020391,516.444975,86.92566416,1.584863543,0
834.3345747,0.266666667,3.96E-05,579.5854113,33.72706619,2.186726176,1
885.8501616,2.666666667,-0.000292191,1831.188791,61.1498618,2.061432566,1
732.7800424,0,-1.60E-05,307.2836638,37.37941083,2.173849482,0
783.4125326,0.2,4.81E-05,1067.216864,26.94850625,2.146891717,0
726.2643355,0.933333333,3.64E-05,2205.655857,105.4753301,2.209221537,1
713.7634345,0.133333333,-3.97E-05,373.0736513,32.76725227,2.206511059,0
736.8295878,0,-0.000169463,556.5527313,38.597799,2.025654406,0
940.4258851,0,-0.000197437,672.6867647,2.975543462,2.136772949,1
864.7309139,0.8,-0.000160794,1133.909786,29.83454986,2.029742401,0
609.6527994,0.2,-1.55E-05,375.9965364,31.98194354,1.525533425,0
833.7112028,0,0.000124192,625.1377151,51.53515985,2.127561617,1
1206.473372,2.266666667,0.000278783,408.5798041,1.134979686,2.077772488,1
790.0294716,0.133333333,9.54E-05,811.9048669,17.62562625,2.201063826,0
680.9872993,0.666666667,0.000176813,1808.412306,106.8893968,2.117258642,0
707.6544997,0,-4.88E-05,272.3405775,42.65192666,2.123381579,0
749.3372407,0,9.32E-05,440.7361051,30.73535456,2.191474629,0
799.7831203,0.533333333,3.99E-05,1348.02579,60.40448771,2.192509892,0
933.2845264,1.866666667,5.01E-05,1763.057165,27.65776579,2.178207095,1
931.8741999,0.6,-3.73E-05,785.1569411,5.707561748,2.167200848,1
967.9064432,0.2,-5.09E-05,587.3093437,2.676685695,2.178977136,0
751.4376417,0.666666667,5.50E-06,1113.598235,35.5791824,2.020133487,0
865.5764949,0.8,6.82E-05,1097.102026,31.48364336,2.027598343,0
987.8486671,1.8,-0.000109669,2171.465688,12.65004336,2.205759899,0
739.0072429,1.2,-0.000127536,1206.601883,73.92169899,1.814844435,0
607.5169257,0.2,-7.31E-05,407.5251965,32.90044054,1.51501761,0
718.148271,1.666666667,-0.000589761,1377.41349,72.48396964,1.929870474,0
727.6050956,1.533333333,2.64E-05,2487.032452,135.0116735,2.198118906,1
716.2591855,0.666666667,-8.88E-05,707.4482362,88.16409213,1.878301795,0
937.76269,1.266666667,-0.000151395,1443.821994,19.79988506,2.169822286,1
731.7947909,0,4.59E-05,352.5390743,39.1488726,2.131324409,0
928.3927821,0.666666667,7.72E-05,1192.635015,13.56172362,2.134454631,1
767.7833149,0.066666667,-7.04E-05,423.5144447,25.36194524,2.050851708,1
935.2219795,1.266666667,-1.81E-05,604.421759,23.63091633,1.53310712,0
835.5583523,0.8,-5.11E-05,1816.922874,51.55119926,2.205751825,0
782.4074689,0.666666667,1.50E-05,760.4103018,50.75862421,1.654656743,0
798.1963102,0.866666667,5.04E-07,756.3467702,49.7811594,2.127979836,1
817.3294343,1.933333333,0.000255677,780.8618012,89.4371913,1.751815458,1
718.0398706,0.133333333,4.78E-05,395.761728,32.9307307,2.207359822,0
701.5911292,1.8,9.23E-06,1096.068314,127.8706127,1.934371901,0
819.3143547,0.133333333,-2.57E-05,1364.958826,19.65413726,2.086957373,0
914.243783,0.4,-7.63E-05,1112.217647,11.97634424,2.179936587,0
1008.163457,2.266666667,-2.68E-05,1825.947611,5.776795296,2.198615805,0
760.0473441,0,5.43E-06,587.0103537,96.92518954,2.157290822,1
732.9977187,0,-7.31E-05,401.8809094,27.76569817,2.17742195,0
1029.921287,1.533333333,0.000312212,491.1550004,32.74198214,1.945425499,1
1099.750325,0,-0.000313065,477.982124,0.083228974,2.028497341,1
890.7607136,1.2,0.000169633,997.3978526,7.976970764,1.925926154,1
1082.456966,0.466666667,-7.70E-05,1161.72692,0.739874053,2.185309191,1
813.2247187,0.4,3.66E-05,1486.089754,50.1649142,2.164392577,0
1043.738671,3.266666667,0.000165148,2310.913646,3.411092261,2.212914738,0
771.5485283,0,-4.83E-05,259.39366,34.86608778,2.180463891,1
1183.932012,2.2,-4.34E-05,585.320255,33.56106407,2.015176574,1
881.4848431,0,9.13E-05,300.5889521,10.04453673,2.184360379,1
891.813621,0.4,-5.24E-05,846.109235,13.8518835,2.206858561,1
813.6362581,0.066666667,8.28E-05,614.2742705,62.68453829,2.142721231,1
803.0900358,0,-7.11E-06,749.8621343,15.17110633,2.137639934,1
835.4190621,0.2,2.13E-05,530.6691886,26.15813111,2.166238011,1
635.827852,0,2.50E-05,246.3953912,40.36085492,1.292203515,0
