E.Sample_D ,E.Aprox_D,E.Fuzzy_D,F.Corre_D,E.Shannon_D,F.DFA_D,y0,MEAN_RR,pNN50,MEAN_REL_RR,LF,HF,sampen,y1,Cluster
1.603277103,1.861459992,1.849856519,0.653485322,1.330881606,0.25406197,1,909.2910004,0.733333333,-4.39E-06,1068.310693,14.60631131,2.080660875,0,0
1.510206845,1.176213049,1.007413656,0.930177157,7.009217445,0.098082017,0,780.5866202,0,4.91E-05,906.3333247,14.47495785,2.15609928,0,0
1.495043715,1.838866997,1.858619049,0.930731918,11.33786614,0.633084304,0,829.6977322,2.533333333,0.000157117,1031.791193,95.48802875,1.985985628,1,0
1.343972108,1.33862832,1.859611542,0.128009824,8.099339464,0.082353441,0,806.6940027,0.066666667,-4.25E-05,622.1234153,60.28110486,2.145666875,1,0
1.818174624,1.899140193,1.131723756,0.053095965,3.898370813,0.168811266,1,1058.997132,2.6,-6.55E-05,715.3641397,6.523349295,2.131406855,1,0
1.952942556,1.904875791,1.637268715,0.406911563,2.235927777,0.136499043,1,934.2129189,0,-5.76E-05,580.3002524,7.696725382,2.172622436,0,0
1.020948935,1.580461673,1.451089625,0.3391398,0.472664195,0.286994234,0,806.3361033,0,-0.000114546,1199.976314,13.53605004,2.203058775,1,0
1.841972743,1.429973439,1.449489927,0.040584806,7.887938101,0.147408521,1,976.4503182,1.8,0.000124706,1697.27433,10.35673755,2.173638354,1,0
1.008537031,1.826585379,1.481542481,0.505317382,2.759639402,0.07670844,0,1141.731473,3,-8.88E-05,1874.905431,1.529350452,2.026106304,1,0
1.420985026,1.642191441,1.420000379,0.478255451,1.137199177,0.721440629,0,630.2596431,2.333333333,-8.53E-05,1426.655425,168.7117269,1.943106877,0,1
1.641685359,1.085427514,1.851981576,0.464811288,6.911550805,0.464057142,1,858.8745573,0.733333333,-3.84E-05,722.7533996,44.7232161,2.063314337,0,0
1.196254011,1.118143602,1.704017268,0.382338299,1.527426784,0.716270896,0,810.7149357,2.066666667,0.000678455,1355.878196,75.03500174,1.262810609,0,0
1.21264924,1.990673361,1.260613093,0.737944544,1.071476549,0.040138061,0,1003.533315,2.266666667,8.69E-06,1810.963117,9.063603967,2.168615726,1,0
1.095320512,1.651548391,1.521416297,0.241489857,1.356117702,0.69352393,0,1208.834257,0.533333333,-0.000154247,483.3054017,2.310998391,1.965103169,1,0
1.65756383,1.541230042,1.784721058,0.808752323,8.91297144,0.242629531,1,746.6133926,2.466666667,0.000186371,2660.771894,146.4791028,2.225755836,1,1
1.29506696,1.402292883,1.164319648,0.365807724,5.127621413,0.995609119,0,972.9021178,1.6,0.000294727,746.5515556,39.04168412,2.017086858,1,0
1.920083708,1.441581528,1.168240804,0.545906788,1.132058311,0.298838065,1,919.8633143,0.8,1.46E-05,1357.467125,16.76874607,2.162782545,1,0
1.668582965,1.401654835,1.355239126,0.634323485,6.582880396,0.85769726,1,791.3062151,0.2,-5.51E-06,375.8839558,23.74530945,2.183128268,1,0
1.832873986,1.682797046,1.748510077,0.518564903,8.277420136,0.656414998,1,896.3084789,0,-7.25E-05,519.3840972,8.256005178,2.116756241,0,0
1.142041111,1.393375195,1.814905275,0.451724135,8.68521946,0.386478537,0,936.7955491,0.733333333,-5.65E-05,1089.693299,5.637690755,2.138032209,0,0
1.569155553,1.151740353,1.482105116,0.714410707,5.535229825,0.388738482,0,791.8815089,0.4,-0.000214639,785.3980389,57.19239132,2.203815966,0,0
1.086202082,1.744168832,1.54223201,0.994487086,2.208616831,0.971855252,0,1101.606114,0,1.13E-05,460.6363713,0.075797373,2.103599363,1,0
1.851595375,1.895426157,1.985853616,0.113898298,6.443815215,0.423123532,1,1001.017555,2.133333333,-0.000204213,1149.8518,7.536703598,2.126942077,1,0
1.693818683,1.05684811,1.952461093,0.432871527,6.807342229,0.579222774,1,938.0672323,0,-4.70E-05,688.8769238,2.02974356,2.178654904,1,0
1.118761959,1.89785004,1.355728744,0.034324345,11.95874451,0.561104729,0,822.9861201,1.933333333,0.000312113,777.4335369,80.78029594,1.789595035,1,0
1.456913736,1.726403102,1.676677699,0.233241741,5.236255149,0.399453771,0,1204.441953,1.6,-1.32E-05,534.2216979,2.898744958,2.120144946,1,0
1.602749933,1.991315204,1.039762222,0.640564693,1.391146973,0.2156407,1,949.7311482,0.6,-0.000180423,1248.004856,14.74141141,2.122266876,1,0
1.576489365,1.337984785,1.932041143,0.533980344,1.260226026,0.625938412,0,888.4341154,0.333333333,-7.05E-06,651.7412549,13.05340095,2.15256377,1,0
1.714572603,1.102604559,1.52036023,0.391730474,5.004603578,0.33975541,1,842.4523459,1.133333333,5.11E-05,732.5086668,32.08500701,1.679002757,1,0
1.710875353,1.986108221,1.483073367,0.970303246,11.63535236,0.979465626,1,564.5494554,1.4,0.00041111,955.0966491,269.2047691,1.653350067,1,1
1.947197631,1.839260519,1.953179359,0.753922413,9.058703626,0.457207741,1,783.9492467,0.6,-5.37E-05,1640.463681,23.54669121,2.1050876,1,0
1.407603858,1.602143789,1.618074503,0.327992553,4.371719512,0.287505092,0,941.1570299,2.466666667,-5.29E-05,1107.107535,26.86055034,2.0457956,1,0
1.54139844,1.20817439,1.426181986,0.901132215,8.566720197,0.353768721,0,716.4693973,1.533333333,1.90E-05,2069.749944,100.6131679,2.194639529,1,1
1.429971755,1.967198778,1.541987077,0.756917118,9.463305359,0.783067775,0,703.0769948,0.8,-2.20E-06,2052.18792,110.8966095,2.123366708,0,1
1.885815534,1.317133798,1.735642459,0.594311717,7.97123517,0.26277853,1,935.4204565,0,0.000192607,400.6676814,4.739300667,2.061404611,1,0
1.253247486,1.761551679,1.963590605,0.052481222,8.319135739,0.221755626,0,727.410614,1.6,-6.76E-05,2499.491441,139.2373259,2.205897166,1,1
1.590933589,1.212669531,1.006107229,0.843581502,3.055921388,0.174910855,0,733.7885622,1.666666667,-0.000310254,1275.675793,69.90540876,1.890833361,0,0
1.771824766,1.271181264,1.175629698,0.976731361,2.121329026,0.685558239,1,696.0570475,2.466666667,-4.87E-05,871.8086321,232.3910896,2.053482978,0,0
1.104852531,1.590252229,1.854302754,0.899586995,11.34001444,0.734084321,0,857.3942269,0.666666667,0.000153369,1016.187417,33.26176202,2.010948209,0,0
1.200651031,1.937521585,1.151387755,0.767397039,3.020039028,0.960565342,0,1125.260925,0.8,-5.20E-05,327.5190296,2.79619803,2.142304379,1,0
1.695422674,1.822940697,1.214240336,0.947130764,4.581931138,0.093542904,1,1084.642811,1.533333333,0.000152124,1965.418368,1.574800149,2.182733682,0,0
1.007038021,1.11243497,1.441317281,0.893099908,10.99785852,0.893811934,0,781.9451995,0,-7.05E-05,502.196386,53.59265937,2.219940959,0,0
1.95276511,1.429309052,1.045403421,0.18642907,3.581050535,0.278558235,1,764.0867187,0.2,7.65E-05,734.2044843,20.84317981,2.121969831,1,0
1.798925725,1.709039334,1.508231724,0.214404626,1.140700104,0.549907969,1,901.7619935,0,6.10E-05,660.005035,2.302144223,2.20253552,0,0
1.902960255,1.800665941,1.642378752,0.039300788,8.37039691,0.138472058,1,804.6032631,0,-9.83E-05,589.4046037,48.902176,2.134973527,1,0
1.493634831,1.317291514,1.136971139,0.238338982,10.21278401,0.98658155,0,844.6537788,0.133333333,2.36E-05,953.9342919,8.651046204,2.202269972,1,0
1.841502937,1.718809397,1.184753763,0.612743994,11.19779302,0.159768619,1,672.2690781,0.4,0.00025763,1606.726015,114.2880947,2.13109959,0,1
1.626007195,1.882584528,1.207628379,0.017359469,1.462994221,0.388200118,1,834.1377833,0.2,4.97E-05,520.0994456,25.48262977,2.170679437,1,0
1.534632944,1.672895478,1.52271203,0.616355433,5.056052716,0.23933924,0,790.1502628,0,-8.14E-05,366.3071595,25.94876356,2.114108034,1,0
1.314746404,1.609283263,1.656391159,0.908648366,10.2076843,0.426020969,0,757.0842046,0.2,4.86E-06,537.136753,27.25203238,2.109969067,1,0
1.992765956,1.07267577,1.122255645,0.259361608,7.153836511,0.148673969,1,727.4829565,0,-6.00E-05,338.4822833,43.7754755,2.138787018,0,0
1.26361921,1.730100783,1.255412963,0.24323555,8.243486876,0.686274906,0,905.2408112,0.333333333,0.000156746,780.825222,18.61172226,2.204605989,1,0
1.753056998,1.363109607,1.614433048,0.914195942,6.116396579,0.465468713,1,858.812423,0.8,5.29E-06,1056.712885,34.21822767,2.069269746,0,0
1.373847176,1.819907532,1.873422039,0.318698587,9.650825258,0.744158985,0,803.4429521,0.533333333,0.000114155,1323.702802,58.2018027,2.173865123,0,0
1.46306915,1.100521812,1.974052708,0.750652223,6.114775799,0.86372823,0,939.0497262,0.066666667,0.000188963,755.7426225,7.523358727,2.052609737,0,0
1.998468842,1.16640097,1.477651172,0.212594439,4.424482351,0.691091823,1,1073.114972,2.8,0.000155699,843.9377255,22.47012956,2.166168163,1,0
1.91991083,1.571883854,1.447474206,0.4040028,3.011145833,0.255780148,1,916.7892363,1.4,-0.000174389,1068.887267,16.95601739,2.096791995,0,0
1.394064357,1.75536198,1.804882637,0.779294799,10.25950526,0.622047385,0,958.3180806,1.066666667,-0.000182599,1279.649183,5.217794043,2.194024899,0,0
1.445929189,1.32069785,1.440903764,0.187844421,1.973320837,0.526345535,0,982.913477,2,-2.78E-05,830.6421654,39.40914443,1.937701107,1,0
1.813344657,1.713470493,1.729536971,0.225762591,9.377721434,0.374794172,1,666.4376967,1,-5.92E-05,1682.035219,123.2638929,2.004833806,0,1
1.108222577,1.369691304,1.712653339,0.310042439,4.761249596,0.634779551,0,1065.888786,1.133333333,-0.000295094,1686.838792,1.521202407,2.105182513,1,0
1.704145858,1.904070224,1.213741535,0.359056639,8.634920093,0.569747336,1,1195.380627,2.266666667,0.000156795,448.8711874,0.932074801,2.156929366,1,0
1.5041447,1.094055931,1.590737347,0.71170751,6.244378398,0.428653887,0,774.1387791,0,-8.96E-05,722.9674177,16.42805196,2.191108562,0,0
1.991859585,1.813688474,1.288530988,0.996754073,4.256136073,0.959634442,1,770.620745,0.2,-5.06E-05,617.4826638,31.38647811,2.145841761,0,0
1.954095446,1.899121743,1.466761837,0.213585298,2.271137056,0.513926794,1,857.883372,0.533333333,-0.000206421,766.7188922,25.63986192,2.184297157,1,0
1.870786015,1.918823744,1.898464513,0.514261126,11.53557468,0.114926573,1,898.6994317,0.2,-1.95E-05,1328.578073,14.40997409,2.138009574,1,0
1.123869506,1.996333355,1.936670102,0.795679152,0.584891658,0.984242495,0,992.0057995,1.533333333,-0.000102469,1730.546299,10.31635338,2.084680055,1,0
1.702805012,1.609683648,1.005951014,0.610979095,4.22562218,0.875853948,1,925.6718151,1.866666667,6.96E-05,900.4959923,66.53327767,1.753663214,1,0
1.187928349,1.538110157,1.01143738,0.698770708,0.539656095,0.991608694,0,704.918845,0.8,-7.68E-05,1838.361772,87.00412988,2.192382417,1,1
1.952380338,1.90555884,1.257907489,0.642749778,5.844377014,0.323843982,1,1203.572568,2.266666667,0.00021043,480.0629703,1.152799625,2.157952549,1,0
1.253895967,1.767880931,1.268130682,0.685217296,6.484600498,0.058611003,0,987.5844459,2.2,-0.000103529,814.7378341,43.94701749,1.879378952,1,0
1.511485414,1.564143211,1.376175636,0.816275294,4.222505139,0.150866407,0,834.2071892,1.266666667,0.000107022,1630.356984,39.14272598,2.132569319,1,0
1.330493872,1.191620374,1.041370081,0.12334841,9.375615615,0.219340258,0,800.6333853,1.266666667,5.58E-06,1241.422094,43.14503882,2.074573711,0,0
1.245251619,1.643051529,1.380973033,0.337648395,9.729409707,0.52416815,0,648.0989654,0,-5.25E-05,324.7202177,39.96242896,1.517209274,0,0
1.108722723,1.15163124,1.538295948,0.964466027,6.297070644,0.457979018,0,1154.330543,2.6,-0.000353992,451.4234081,1.074374377,1.979062057,1,0
1.721132493,1.364027977,1.875893415,0.672286109,2.412286964,0.035513565,1,683.4084353,1.066666667,2.71E-05,856.5712205,136.5448877,2.104000385,0,0
1.673358041,1.787493857,1.392682963,0.894999235,5.749492393,0.337089681,1,1025.182201,0.466666667,-0.000168987,749.2205533,4.083320213,2.179692705,1,0
1.665133584,1.439926955,1.21112104,0.864809253,11.69359293,0.962987722,1,762.2055579,2.066666667,6.88E-05,2804.310688,108.6162604,2.22284417,1,1
1.491767681,1.089287474,1.696771219,0.701065769,6.445811903,0.772451806,0,873.2705831,0.4,3.14E-05,900.4107075,27.69293221,2.020260911,0,0
1.930664265,1.101103268,1.874582986,0.577835973,11.49447444,0.517365578,1,925.5306765,1.133333333,-7.71E-05,596.0280911,27.79761958,1.474181857,0,0
1.589482233,1.80215338,1.516678795,0.637599923,6.868868578,0.478915662,0,1106.409946,0,0.000112454,491.2828417,0.070004306,2.112628389,1,0
1.546258418,1.795928937,1.891626139,0.820767985,11.91469887,0.72987156,0,995.0223946,2.266666667,0.000681343,818.4772324,70.65671054,1.891888714,0,0
1.673571508,1.011529193,1.627987313,0.55379253,10.76263999,0.121612279,1,817.0274551,0,2.11E-05,298.5948825,9.870816746,1.725379749,0,0
1.882908162,1.793346615,1.902754919,0.196089328,2.615654787,0.270760499,1,802.3154982,1.066666667,0.000390872,654.8747589,58.6290871,1.66591532,1,0
1.034651362,1.767228141,1.195432325,0.91943229,1.879011101,0.092507282,0,1164.088867,3.066666667,0.000101744,581.9288809,35.09258164,1.988081174,1,0
1.276442211,1.704798741,1.404994919,0.067080891,5.649897898,0.77683499,0,733.0550691,0.066666667,-9.04E-05,532.8613233,55.12836847,2.177162987,0,0
1.601948141,1.812669189,1.007005656,0.187037351,11.97547586,0.685357672,1,819.0283581,0.066666667,-1.45E-05,620.7853694,57.84953917,2.117044352,1,0
1.36080466,1.943886064,1.554792283,0.411054101,10.61469279,0.822146797,0,835.5840394,0.4,2.44E-05,505.4011396,40.4582188,2.064175956,1,0
1.020578359,1.656533655,1.291095233,0.006996789,4.310655973,0.684199439,0,808.1767018,0.733333333,0.000196512,1526.157899,55.37110693,2.194927019,0,0
1.666764228,1.952874266,1.291337239,0.821479275,5.43310198,0.817421589,1,702.2504666,0.266666667,-9.51E-05,552.2544253,51.55100448,2.059589209,0,0
1.376710639,1.874190025,1.480839427,0.736528802,9.151424263,0.179200213,0,766.5666563,0,-2.88E-05,426.0126961,15.89458242,2.165252839,1,0
1.525629158,1.881851719,1.928932528,0.343703793,4.666369648,0.259329959,0,920.5875814,0.133333333,2.90E-05,502.2043252,9.734474794,2.158268178,0,0
1.292791669,1.52632747,1.972885249,0.943872532,6.096136551,0.673038918,0,902.9860558,0.066666667,4.18E-05,375.5185541,9.670821193,2.165477714,1,0
1.439652974,1.10096698,1.635609956,0.344908657,5.544167815,0.406316236,0,758.5771087,5.066666667,0.000101556,3074.829646,140.8151414,2.201104007,1,1
1.541917556,1.182974003,1.105424834,0.033045418,3.112082734,0.53974145,0,887.2362555,2.066666667,-3.79E-05,1195.275244,33.33576609,2.109448316,1,0
1.87843008,1.49893275,1.237455307,0.360322558,1.455876316,0.264544016,1,832.4939377,0,-5.76E-05,498.015589,23.48811249,2.120063423,0,0
1.745162923,1.856415765,1.461762472,0.240949299,8.739247173,0.307184878,1,798.8321988,0.6,-0.000115046,970.5794465,24.71912578,2.196021832,1,0
1.001858995,1.081578094,1.015092058,0.322170268,10.82082091,0.97862814,0,975.9011554,1.066666667,4.72E-05,1564.759172,7.598388376,2.117258642,1,0
1.668636208,1.509872249,1.48931515,0.876128801,9.226106274,0.123381128,1,815.4343891,1.333333333,-5.75E-05,1278.180062,43.96185517,2.18372044,0,0
1.456249202,1.224151267,1.849389252,0.390129821,9.150208998,0.103837154,0,973.603877,1.866666667,-0.000164794,934.459657,23.3012064,1.871267741,1,0
1.890215117,1.611804688,1.963378551,0.463140402,9.57128419,0.436697882,1,832.1806329,0.266666667,-6.58E-05,1525.306852,31.24904639,2.214094564,1,0
1.639536488,1.604314916,1.11081267,0.08362335,10.62606443,0.680319694,1,754.156341,0,7.85E-05,419.9110901,28.1682361,2.138794568,1,0
1.519776855,1.707463283,1.337951761,0.962626884,11.663495,0.837665412,0,931.2995541,1.133333333,9.23E-05,937.2683765,14.85431084,2.057797987,1,0
1.00204548,1.755577576,1.427671304,0.466250959,3.377440153,0.330477634,0,795.0468387,0,-1.45E-05,196.6039521,20.00093713,2.181984396,0,0
1.481719973,1.693955989,1.886903078,0.50786031,8.164827862,0.52657444,0,971.2700781,0.933333333,-3.92E-06,842.2435927,5.188349274,2.173161526,1,0
1.743987781,1.157283994,1.908898231,0.542676346,11.94996928,0.878758918,1,1128.112794,0.4,-2.96E-05,898.6753981,0.304362915,2.179393834,1,0
1.933090235,1.800947606,1.527643595,0.79040172,1.460800393,0.577997869,1,946.7515716,0.4,-0.000611639,161.2174828,10.68388042,0.834705621,0,0
1.566449056,1.625007049,1.910050846,0.419456937,7.297748875,0.234646462,0,807.9933995,0,-3.41E-05,1278.101181,51.55461799,2.201763214,0,0
1.836111108,1.726363965,1.531580343,0.26582611,0.442318219,0.673383578,1,808.9311835,0,1.99E-05,1340.996844,56.4971295,2.202744789,0,0
1.453480724,1.377148027,1.172206995,0.410251789,2.779451812,0.856814128,0,753.2024102,2.133333333,0.000156961,1453.596057,63.55444904,2.166928986,0,0
1.094568589,1.073220866,1.457483379,0.144356917,9.30361932,0.412922537,0,725.6032882,2.533333333,8.36E-05,2408.171579,143.7279225,2.175751643,0,1
1.786242167,1.23757877,1.840851094,0.362470834,7.212632705,0.927571752,1,849.6996955,1.2,-0.000140793,1959.366253,38.44091414,2.170328696,1,1
1.319352941,1.24463425,1.957653592,0.185771392,3.901216553,0.411948944,0,741.9285918,0.2,6.92E-05,965.9587842,54.74508798,1.913914289,1,0
1.9906054,1.734392876,1.801060084,0.924721004,7.187190956,0.146044052,1,853.562862,0.133333333,-0.000120839,647.7282255,23.44372682,2.157998733,0,0
1.109292752,1.573097426,1.024510216,0.181461038,6.138827153,0.665677528,0,994.2511558,1.4,0.000223989,988.5143872,8.771318142,1.968823092,0,0
1.703292815,1.48505227,1.134068261,0.057984119,5.285396257,0.232582372,1,933.0227263,0.133333333,-4.94E-05,543.5603482,6.271734918,2.19192842,0,0
1.696868155,1.385598512,1.227106321,0.151139562,11.88891233,0.465338799,1,766.8710113,0,-0.000145281,731.7503829,18.91481634,2.118190229,1,0
1.328999485,1.488236808,1.326135649,0.329648541,1.482557951,0.510176146,0,956.8311247,0,-5.19E-05,403.3449041,3.143004978,2.144944845,1,0
1.460754291,1.734559148,1.08193019,0.978516594,2.601397872,0.195708116,0,926.0945849,0.133333333,8.18E-05,534.3111641,8.247743508,2.156875543,0,0
1.23208726,1.902653286,1.527886234,0.536507047,3.569791215,0.167041255,0,766.6498837,0,0.000119667,426.5475962,14.50067247,2.166463107,1,0
1.406720594,1.722565987,1.616757983,0.723733908,9.270783878,0.571379223,0,1064.108553,1.933333333,-0.000109284,632.1971904,5.858138248,2.179338788,0,0
1.723213831,1.372001752,1.63866457,0.305313718,5.994297049,0.388476391,1,974.796136,0.2,-7.28E-05,647.2882678,2.661859558,2.132764445,0,0
1.599428511,1.492254165,1.588459802,0.940522206,9.160095527,0.163151853,0,773.9850475,2.666666667,0.000230518,1754.504397,110.2010072,1.954421249,1,1
1.847747643,1.788071217,1.482744288,0.432472652,8.31600006,0.494846656,1,955.4690679,1.4,0.000126277,1160.979286,15.03167738,1.770281311,0,0
1.974252885,1.843145105,1.208661706,0.895910986,6.82871725,0.39712723,1,927.8135311,0,-6.09E-06,421.964558,4.440182947,2.186361843,0,0
1.115548892,1.925171646,1.392376218,0.538538355,1.906587242,0.798395495,0,810.1679139,0.066666667,5.61E-05,598.7981605,56.98288782,2.161437679,1,0
1.003011716,1.120969261,1.32353498,0.515250375,1.270610959,0.717706674,0,826.4799801,1.8,-0.000338921,994.3696342,97.98637041,2.070827647,1,0
1.700510497,1.945828846,1.22243448,0.271953979,6.761515648,0.88986262,1,1187.646418,2.6,-0.000156682,442.6863384,1.043229324,2.047772233,1,0
1.222429878,1.986407488,1.438945208,0.517499805,3.991808677,0.965510587,0,1070.812752,3.2,0.000107599,2014.149748,2.611938508,2.184305059,1,0
1.446974615,1.960268449,1.452211281,0.745755689,1.672939962,0.650802381,0,1025.213402,0.733333333,0.000168457,1622.174404,2.42343086,2.055030349,1,0
1.777799293,1.684692245,1.164380558,0.993019915,6.784483575,0.616082668,1,692.0909738,0,-7.67E-05,579.5101759,28.25347114,2.064982207,0,0
1.395707312,1.225649457,1.227209741,0.638165665,2.355665732,0.09240477,0,1134.211342,3.133333333,0.000138113,1804.907544,1.594481948,2.052304975,1,0
1.816127093,1.337012831,1.463462625,0.747677947,2.581952931,0.334304033,1,751.0118884,0,-1.89E-05,403.2197843,22.53569001,2.135884127,1,0
1.136408792,1.202915424,1.121345881,0.514884266,7.57345884,0.523207374,0,1004.572235,1.733333333,-7.09E-06,1750.239915,7.113858066,2.205913316,0,0
1.862090373,1.885598901,1.448257805,0.567406555,6.55864952,0.421067958,1,1256.324672,1.6,-0.000273485,347.3783549,2.321562573,2.202768938,1,0
1.284358008,1.947835003,1.664147408,0.513047095,4.471906992,0.465219859,0,1035.227296,2.466666667,3.52E-05,1866.860979,3.218704925,2.174475309,1,0
1.899121099,1.055578656,1.621491117,0.167848561,1.444832438,0.925381155,1,776.286008,0,-1.38E-05,729.0181568,20.06878326,2.210624159,1,0
1.816985965,1.591166572,1.124525689,0.267404712,6.600548775,0.878753277,1,747.6971135,0,4.96E-05,606.7550732,19.05582112,2.183349304,0,0
1.811475654,1.739505553,1.495540638,0.428601047,3.409504692,0.259244214,1,1156.680711,1,0.000239501,386.358691,7.794902265,1.877423462,0,0
1.312449744,1.77884399,1.263650862,0.547708385,4.203957883,0.07355406,0,1000.789016,1.4,8.02E-05,1045.589142,9.609608453,2.00484041,0,0
1.952816562,1.156455415,1.286841514,0.383836274,5.222473843,0.743859059,1,786.2561335,0.4,9.81E-05,856.0832221,25.53104769,2.16265107,0,0
1.382005276,1.631986903,1.603864412,0.66155477,1.460846704,0.727639747,0,1132.637439,1.2,-9.92E-05,1095.798512,1.768269583,1.995924812,1,0
1.578572726,1.535254814,1.957862317,0.402342816,5.921229647,0.872447561,0,895.5495058,0,3.20E-05,295.0276186,10.48558582,2.190201929,1,0
1.00328699,1.275525702,1.576996883,0.045649047,8.450698815,0.875600373,0,775.1658875,0,3.67E-05,706.6404467,15.29522373,2.187740673,0,0
1.075485726,1.872281216,1.748232735,0.555719738,4.13154484,0.830557126,0,937.1215803,0.4,-0.000157995,503.9273003,2.624568008,2.116992633,0,0
1.520766921,1.804558402,1.058616615,0.835557469,5.666955602,0.070611639,0,579.0726734,0.133333333,-2.72E-05,687.585424,40.84699696,2.004048205,1,0
1.700526621,1.725236244,1.525783417,0.271812112,4.12344022,0.143751513,1,699.6546232,0.133333333,8.61E-06,599.1322681,38.63836873,2.100120871,0,0
1.152445044,1.779121781,1.429823167,0.08295594,3.923864002,0.943551698,0,890.7733493,0,2.09E-05,578.3756875,15.35409673,2.017153717,0,0
1.970336948,1.077263998,1.147640151,0.078638282,5.63322476,0.234029185,1,774.553066,0.6,4.13E-05,760.5133845,28.90004451,2.046490764,1,0
1.566443383,1.01999475,1.408522819,0.321834641,3.309603286,0.783478119,0,724.449274,0,-6.80E-05,242.7403356,36.92351429,2.13441704,0,0
1.847978409,1.374983723,1.66683361,0.055113785,7.246333553,0.623239188,1,674.8899497,0.933333333,2.99E-06,1630.086679,116.2617557,2.068614883,0,1
1.383782707,1.806343019,1.546534639,0.688885979,2.672379015,0.997479355,0,1257.978649,1.266666667,-3.39E-05,279.8399272,2.835318872,2.072946337,0,0
1.471342431,1.813960299,1.165363885,0.57050098,6.947791966,0.200615942,0,951.7993546,0.2,2.87E-05,581.3338144,2.628934893,2.181196281,0,0
1.351922424,1.587785998,1.017796834,0.311730423,9.836506608,0.801751384,0,948.6777369,2.466666667,9.81E-05,1149.76937,39.2454993,2.084730129,1,0
1.673089282,1.976465117,1.350306016,0.334206866,7.518017001,0.246509041,1,811.2489733,0.4,0.000192382,1457.078362,51.35862467,2.173732184,0,0
1.163565842,1.425679432,1.593143086,0.082493428,4.556341791,0.871231928,0,991.1233787,2.266666667,-0.000314672,1111.462887,7.766000709,2.150185684,1,0
1.454413462,1.812667765,1.790272184,0.25569116,8.908921364,0.809380595,0,1106.582009,2.666666667,-0.000417939,983.4049218,32.33751637,1.918332189,0,0
1.894579646,1.103932869,1.754429032,0.48898287,5.13380433,0.436068773,1,891.9584537,0.533333333,-0.000129906,1067.621626,13.42846939,2.158175788,0,0
1.922819711,1.311148336,1.918542652,0.977387048,0.315227905,0.739974781,1,986.8931414,1.666666667,0.000271287,722.0481665,44.62140762,1.848586109,1,0
1.722522639,1.471435358,1.40210506,0.774824768,11.13522336,0.410644111,1,783.5238425,0,-5.56E-05,431.4378625,42.13325225,2.179496069,1,0
1.756072114,1.323138552,1.850840078,0.039627377,1.965694,0.016618109,1,1186.961496,1.2,0.000316803,649.7112204,0.485442132,2.067292383,1,0
1.307298193,1.260326038,1.820548647,0.455455087,5.270953647,0.082664024,0,1172.610631,0.666666667,-0.000115224,465.0561258,4.420884606,1.962858841,1,0
1.008478189,1.525214294,1.349296237,0.13837815,5.39206849,0.208618542,0,834.8329339,0.266666667,2.39E-05,571.7758191,31.5883568,2.178709912,1,0
1.173149069,1.353553272,1.275613348,0.2186447,10.34128353,0.371456955,0,902.6252268,2.4,9.70E-05,865.3731506,15.93785127,1.924109058,0,0
1.551467263,1.401522646,1.241956753,0.039851072,7.108366007,0.058139929,0,1017.318236,1.466666667,-0.000189898,599.1877823,49.92280447,1.97400311,1,0
1.299130875,1.004622703,1.388333528,0.717053838,1.463894571,0.860932817,0,696.782519,1.333333333,0.000261946,849.4717912,118.0205106,2.012897029,1,0
1.866134042,1.691018622,1.614693888,0.911798521,11.61671555,0.310399089,1,1028.886257,0.666666667,0.000168849,789.2532104,2.98381392,2.206801982,1,0
1.973121939,1.284415884,1.368743802,0.37960828,7.775067563,0.161174819,1,958.968891,0.2,0.000108965,489.6096368,2.814905279,2.179842174,1,0
1.380827193,1.320322009,1.602165038,0.970895634,0.785934041,0.529090367,0,735.3723383,0.933333333,0.000251628,682.8362622,70.25969191,1.717827249,0,0
1.738086606,1.181186838,1.968156114,0.782497839,6.406318487,0.760283184,1,801.3218237,0.4,-0.000224361,634.4534233,16.6779432,2.170180642,1,0
1.089765499,1.205304834,1.794386507,0.866388203,1.642986042,0.809459675,0,840.7080069,0.266666667,9.08E-05,464.9981266,36.15906876,2.002228512,1,0
1.974958523,1.119473127,1.171117651,0.679014236,10.50958717,0.898697994,1,637.2805958,0.533333333,2.72E-06,960.8374206,66.39535154,2.057345462,1,0
1.720895925,1.186066115,1.518969129,0.385378549,5.041024308,0.46151762,1,855.4024211,0,5.55E-05,676.6953139,11.12497304,2.117140407,1,0
1.711854577,1.044021571,1.207556275,0.728380823,8.384366824,0.849035543,1,685.4716767,0.266666667,0.000409918,244.8918592,16.32148488,0.71663456,0,0
1.367525243,1.499287854,1.588275207,0.779665067,7.481900273,0.308930723,0,789.8011049,0,-1.69E-05,625.2940188,23.88295253,2.172200742,1,0
1.635878416,1.057202881,1.598953513,0.290404938,0.046971556,0.662659594,1,893.034613,0.733333333,2.69E-05,825.4783966,24.13951981,2.165438938,1,0
1.058165325,1.177668233,1.837533303,0.621021063,11.11415651,0.310564764,0,810.4243084,0.4,-8.99E-05,1434.264491,48.45552108,2.172489661,0,0
1.025008938,1.832597047,1.87045675,0.565410211,6.652403504,0.833067766,0,751.7097039,0,1.99E-05,483.2600001,18.50839316,2.177806594,0,0
1.726199509,1.030533653,1.666652453,0.215874897,7.888849197,0.272051229,1,922.4089545,0.2,-0.000140331,527.2102868,7.032694225,2.140842983,1,0
